dataset,method,model,mean,q90,std,raw
mammography,CV+,IForest,0.842,0.891,0.047,"[0.81732, 0.94481, 0.85092, 0.86796, 0.84789, 0.83436, 0.80416, 0.89041, 0.88954, 0.88139, 0.90532, 0.88222, 0.88103, 0.86943, 0.84363, 0.78525, 0.82531, 0.82665, 0.87494, 0.88539, 0.8653, 0.94382, 0.88273, 0.85234, 0.89645, 0.7977, 0.86934, 0.76323, 0.85703, 0.92919, 0.79732, 0.78853, 0.87839, 0.93809, 0.89324, 0.81227, 0.8103, 0.84737, 0.82886, 0.8896, 0.87918, 0.84141, 0.87902, 0.84873, 0.77947, 0.82571, 0.84318, 0.87793, 0.8328, 0.77325, 0.85249, 0.78799, 0.79737, 0.81932, 0.83246, 0.87499, 0.84701, 0.88915, 0.76366, 0.6999, 0.8861, 0.88137, 0.83969, 0.86688, 0.81519, 0.7508, 0.82294, 0.82067, 0.88137, 0.88265, 0.88874, 0.88611, 0.80409, 0.79521, 0.80261, 0.83062, 0.7689, 0.8507, 0.84434, 0.84733, 0.73157, 0.89814, 0.8095, 0.7980700000000001, 0.88754, 0.782, 0.78852, 0.8190500000000001, 0.84125, 0.84853, 0.77332, 0.85134, 0.90393, 0.9064800000000001, 0.82068, 0.88972, 0.84151, 0.75709, 0.83002, 0.81083]"
mammography,CV+,LOF,0.514,0.772,0.245,"[0.5640499999999999, 0.37323, 0.77278, 0.77835, 0.76392, 0.73576, 0.57479, 0.73485, 0.015880000000000002, 0.25486, 0.65726, 0.72479, 0.2006, 0.63098, 0.72775, 0.71956, 0.69534, 0, 0.73316, 0.77164, 0.16499, 0.76541, 0.07636, 0.04911, 0.36985, 0.73946, 0.37607, 0.51782, 0.64628, 0.69569, 0.5795, 0.66273, 0.66328, 0.51264, 0.84279, 0.73065, 0.71691, 0.12514, 0.54485, 0.26101, 0.52562, 0.67205, 0.09238, 0.68099, 0.55365, 0.55863, 0.46837, 0.16744, 0.77608, 0.75498, 0.64786, 0.24382, 0.75498, 0.6765, 0.61058, 0.14697, 0.68193, 0.59562, 0.52696, 0.80372, 0.09816, 0.68447, 0.72354, 0.25086, 0.51361, 0.65047, 0.4147, 0.78156, 0.25824, 0.03961, 0.14781, 0.07918, 0.77115, 0.66569, 0.5768800000000001, 0.40837, 0.25822, 0.43878, 0.12715, 0.5693, 0.62122, 0.35835, 0.10097, 0.55979, 0.7293, 0.55244, 0.7791, 0.69065, 0.66723, 0.26738, 0.24666, 0.81645, 0.81051, 0.74574, 0.79681, 0.17624, 0.21842, 0.16457, 0.73252, 0.50805]"
mammography,CV+,PCA,0.812,0.852,0.033,"[0.80825, 0.84585, 0.80704, 0.79617, 0.82164, 0.79673, 0.82708, 0.76455, 0.83295, 0.82158, 0.78676, 0.80981, 0.85229, 0.82484, 0.7738700000000001, 0.79923, 0.8211, 0.82047, 0.84766, 0.78847, 0.83374, 0.80027, 0.80755, 0.84644, 0.83627, 0.78693, 0.76861, 0.71859, 0.7844, 0.85426, 0.78144, 0.76189, 0.83627, 0.78007, 0.76865, 0.81908, 0.82709, 0.84189, 0.8128, 0.85132, 0.81653, 0.86444, 0.79133, 0.79661, 0.83794, 0.74955, 0.79204, 0.7923, 0.75548, 0.80471, 0.82736, 0.82043, 0.81398, 0.81482, 0.83284, 0.79535, 0.82988, 0.81625, 0.75083, 0.82355, 0.70376, 0.82555, 0.84748, 0.80673, 0.80574, 0.8343, 0.74762, 0.84111, 0.84845, 0.8648, 0.84074, 0.78654, 0.77129, 0.81333, 0.79479, 0.75048, 0.83645, 0.82095, 0.85616, 0.78878, 0.83049, 0.84878, 0.82338, 0.84459, 0.85129, 0.8524, 0.79253, 0.85901, 0.8111, 0.86216, 0.7794, 0.85739, 0.82717, 0.87015, 0.85461, 0.78297, 0.75983, 0.83115, 0.78318, 0.8089500000000001]"
shuttle,SC,IForest,0.825,0.856,0.025,"[0.81266, 0.83683, 0.83033, 0.82946, 0.77266, 0.79208, 0.83935, 0.85791, 0.78547, 0.82629, 0.8306399999999999, 0.79757, 0.86066, 0.79303, 0.81531, 0.80928, 0.85623, 0.84128, 0.81811, 0.89128, 0.82996, 0.8527, 0.81898, 0.85609, 0.83178, 0.85398, 0.80627, 0.78449, 0.84729, 0.84579, 0.79365, 0.82619, 0.82694, 0.81352, 0.82562, 0.82141, 0.81138, 0.83767, 0.76544, 0.80576, 0.81244, 0.86782, 0.8245399999999999, 0.83833, 0.87593, 0.80687, 0.83737, 0.84728, 0.82168, 0.82781, 0.84206, 0.82411, 0.8402999999999999, 0.815, 0.83891, 0.82975, 0.80903, 0.84193, 0.83505, 0.82832, 0.80658, 0.78434, 0.84226, 0.85078, 0.81409, 0.83385, 0.83039, 0.7936, 0.82994, 0.82052, 0.80472, 0.79547, 0.78395, 0.84271, 0.79678, 0.83944, 0.79591, 0.84595, 0.84381, 0.77969, 0.83785, 0.78159, 0.82224, 0.83484, 0.79395, 0.78559, 0.82979, 0.8416, 0.86448, 0.85058, 0.83214, 0.81541, 0.86197, 0.8590099999999999, 0.85425, 0.82173, 0.75224, 0.81395, 0.84741, 0.86726]"
shuttle,SC,LOF,0.819,0.846,0.023,"[0.7936300000000001, 0.79173, 0.8616, 0.82105, 0.82212, 0.82013, 0.8213, 0.85491, 0.84342, 0.80271, 0.8327, 0.8279299999999999, 0.85793, 0.8079, 0.80927, 0.83318, 0.77549, 0.82075, 0.78892, 0.78988, 0.83994, 0.81465, 0.80909, 0.8456, 0.85177, 0.8444, 0.80115, 0.78999, 0.78983, 0.78824, 0.82321, 0.79689, 0.8458, 0.8027299999999999, 0.77425, 0.78156, 0.80646, 0.82085, 0.76648, 0.8201, 0.83235, 0.85445, 0.79029, 0.80927, 0.81738, 0.84129, 0.79835, 0.84129, 0.83951, 0.81478, 0.87065, 0.84011, 0.85251, 0.83032, 0.82837, 0.81245, 0.82059, 0.8193, 0.83855, 0.80714, 0.8372499999999999, 0.85851, 0.8327, 0.80511, 0.82366, 0.8336, 0.8276399999999999, 0.81312, 0.81099, 0.83413, 0.78844, 0.82121, 0.79153, 0.82402, 0.82883, 0.83002, 0.78682, 0.84662, 0.83565, 0.79406, 0.84333, 0.80974, 0.81081, 0.79766, 0.80492, 0.84483, 0.83702, 0.81468, 0.86551, 0.81138, 0.81613, 0.82914, 0.79519, 0.74607, 0.84189, 0.81626, 0.82624, 0.79958, 0.79993, 0.80903]"
shuttle,SC,PCA,0.827,0.858,0.027,"[0.81256, 0.85576, 0.85688, 0.8409, 0.81712, 0.79097, 0.78687, 0.82362, 0.8471799999999999, 0.84274, 0.81657, 0.84954, 0.82755, 0.85835, 0.81434, 0.83021, 0.80133, 0.84926, 0.85486, 0.89561, 0.83461, 0.81592, 0.83623, 0.80816, 0.85756, 0.80193, 0.81916, 0.79848, 0.81362, 0.82567, 0.81832, 0.81933, 0.7991, 0.8356399999999999, 0.82015, 0.79241, 0.83905, 0.77117, 0.85429, 0.7886, 0.85065, 0.80899, 0.79912, 0.79387, 0.82781, 0.90305, 0.87327, 0.83424, 0.78644, 0.84141, 0.83918, 0.78795, 0.85082, 0.86711, 0.87318, 0.84097, 0.81179, 0.85137, 0.7976800000000001, 0.85633, 0.82988, 0.80047, 0.83139, 0.8673, 0.84506, 0.87358, 0.80375, 0.86433, 0.78431, 0.80782, 0.79972, 0.80695, 0.82326, 0.81198, 0.82692, 0.80085, 0.82958, 0.82396, 0.79614, 0.76122, 0.8285399999999999, 0.79701, 0.85038, 0.85759, 0.82561, 0.80632, 0.82711, 0.8476, 0.78387, 0.83288, 0.81499, 0.83454, 0.82329, 0.85295, 0.85056, 0.83638, 0.77873, 0.84595, 0.83075, 0.83735]"
shuttle,CV,IForest,0.818,0.892,0.059,"[0.81134, 0.73386, 0.78688, 0.78711, 0.88548, 0.75195, 0.78029, 0.75194, 0.87072, 0.7237, 0.85734, 0.80325, 0.87095, 0.81642, 0.69846, 0.84705, 0.8561, 0.88096, 0.68341, 0.75562, 0.78629, 0.79638, 0.79885, 0.8588, 0.75192, 0.69607, 0.81617, 0.89296, 0.82973, 0.87157, 0.8247099999999999, 0.78883, 0.84676, 0.87915, 0.85643, 0.6555, 0.77687, 0.80424, 0.83039, 0.75053, 0.84744, 0.81914, 0.76107, 0.86221, 0.80271, 0.7366, 0.89694, 0.85216, 0.83945, 0.76956, 0.86204, 0.88485, 0.78372, 0.77267, 0.80653, 0.81092, 0.8278, 0.90835, 0.77913, 0.82309, 0.78151, 0.83682, 0.87202, 0.94016, 0.86971, 0.86441, 0.7178, 0.78656, 0.78896, 0.91073, 0.90096, 0.85907, 0.83669, 0.81355, 0.67952, 0.89031, 0.87104, 0.93316, 0.90379, 0.82145, 0.87023, 0.87651, 0.91374, 0.7728, 0.83626, 0.83578, 0.8933, 0.89176, 0.77396, 0.8062, 0.78359, 0.77331, 0.75513, 0.78843, 0.73245, 0.84741, 0.76664, 0.80759, 0.80537, 0.86447]"
shuttle,CV,LOF,0.813,0.829,0.013,"[0.78778, 0.82804, 0.8045, 0.8361999999999999, 0.80645, 0.82591, 0.79109, 0.82698, 0.82758, 0.81001, 0.78557, 0.81318, 0.79731, 0.82341, 0.80654, 0.81582, 0.79066, 0.7995, 0.81112, 0.79392, 0.81003, 0.82449, 0.80462, 0.8281, 0.81465, 0.80408, 0.78849, 0.80794, 0.78991, 0.82305, 0.80904, 0.79175, 0.77746, 0.82317, 0.81149, 0.83712, 0.7945, 0.81707, 0.82019, 0.8115, 0.80798, 0.82245, 0.79454, 0.81424, 0.81265, 0.82885, 0.80616, 0.81333, 0.82914, 0.81776, 0.82191, 0.81598, 0.80077, 0.82428, 0.79804, 0.81959, 0.82529, 0.81096, 0.8134, 0.83266, 0.82617, 0.82577, 0.80303, 0.81387, 0.80561, 0.81916, 0.82189, 0.81096, 0.80017, 0.8206, 0.82974, 0.81902, 0.79538, 0.81054, 0.8285399999999999, 0.8149, 0.8352499999999999, 0.81488, 0.80841, 0.81085, 0.81635, 0.81042, 0.82228, 0.81955, 0.82121, 0.8285399999999999, 0.8237599999999999, 0.83307, 0.79183, 0.79469, 0.81795, 0.81156, 0.82414, 0.80606, 0.81045, 0.81522, 0.8264, 0.83414, 0.80569, 0.81524]"
shuttle,CV,PCA,0.824,0.841,0.014,"[0.80827, 0.84493, 0.82843, 0.81559, 0.8202, 0.81625, 0.82079, 0.79284, 0.81393, 0.80488, 0.84211, 0.83978, 0.83283, 0.82072, 0.83014, 0.80715, 0.82187, 0.80576, 0.83876, 0.80983, 0.80858, 0.8265, 0.84264, 0.83047, 0.82623, 0.83894, 0.81081, 0.82762, 0.83981, 0.84136, 0.82757, 0.82336, 0.83092, 0.81235, 0.8261499999999999, 0.82398, 0.80417, 0.84736, 0.82779, 0.82456, 0.84324, 0.80999, 0.83276, 0.8314, 0.82355, 0.82573, 0.83653, 0.84779, 0.83582, 0.8155, 0.82298, 0.83084, 0.82911, 0.82942, 0.83786, 0.80909, 0.81416, 0.81403, 0.82541, 0.84162, 0.83848, 0.80341, 0.85187, 0.78862, 0.81235, 0.8285899999999999, 0.8361, 0.82923, 0.83603, 0.8051, 0.8034, 0.8177, 0.8257099999999999, 0.81358, 0.82566, 0.8209, 0.80461, 0.83177, 0.78089, 0.84533, 0.79299, 0.83332, 0.83393, 0.81754, 0.83018, 0.81344, 0.83968, 0.82595, 0.81034, 0.84137, 0.82917, 0.82991, 0.82092, 0.83627, 0.84664, 0.82113, 0.80482, 0.82269, 0.82813, 0.82273]"
shuttle,CV+,IForest,0.835,0.853,0.013,"[0.81467, 0.83048, 0.84435, 0.85799, 0.8329, 0.84162, 0.83663, 0.83509, 0.81387, 0.82729, 0.83215, 0.8313, 0.84424, 0.84902, 0.82944, 0.82925, 0.82712, 0.8305, 0.83278, 0.84313, 0.81086, 0.8509099999999999, 0.84143, 0.82619, 0.85615, 0.82541, 0.83348, 0.82503, 0.85203, 0.85673, 0.83627, 0.81575, 0.84938, 0.84337, 0.82841, 0.82826, 0.81821, 0.8152, 0.85112, 0.8396, 0.85264, 0.83909, 0.85236, 0.84361, 0.84239, 0.86637, 0.83411, 0.85341, 0.84296, 0.8581, 0.82103, 0.84645, 0.83112, 0.83394, 0.82193, 0.82664, 0.84727, 0.83696, 0.82419, 0.85105, 0.85497, 0.82342, 0.81306, 0.83218, 0.83408, 0.83544, 0.83914, 0.82515, 0.81985, 0.82829, 0.82026, 0.83936, 0.83606, 0.86019, 0.83852, 0.8475699999999999, 0.83992, 0.82018, 0.85669, 0.79728, 0.8689, 0.85185, 0.8306, 0.83037, 0.85188, 0.83248, 0.8247, 0.83369, 0.83025, 0.83785, 0.83265, 0.82501, 0.82326, 0.8327, 0.82938, 0.83899, 0.8302, 0.82884, 0.81179, 0.81862]"
shuttle,CV+,LOF,0.822,0.837,0.012,"[0.79775, 0.83458, 0.84718, 0.81447, 0.80178, 0.81401, 0.83852, 0.83643, 0.83254, 0.81984, 0.80061, 0.82608, 0.81763, 0.80286, 0.83582, 0.82415, 0.80902, 0.80527, 0.81873, 0.79958, 0.83149, 0.81855, 0.83122, 0.8132, 0.82656, 0.81456, 0.79771, 0.83053, 0.80252, 0.81887, 0.82262, 0.80013, 0.7867, 0.83182, 0.81722, 0.84592, 0.80486, 0.8220999999999999, 0.83023, 0.82223, 0.82317, 0.8295, 0.80602, 0.82352, 0.82197, 0.8408, 0.8142699999999999, 0.8228, 0.83308, 0.82278, 0.83194, 0.83273, 0.81465, 0.83114, 0.82647, 0.81075, 0.83141, 0.8192699999999999, 0.81963, 0.84561, 0.83254, 0.83629, 0.81614, 0.8263, 0.81496, 0.83048, 0.83333, 0.8208, 0.80873, 0.82712, 0.84016, 0.826, 0.80701, 0.83768, 0.8196, 0.8206, 0.83885, 0.82872, 0.81983, 0.81664, 0.82531, 0.81956, 0.8279799999999999, 0.82721, 0.8241499999999999, 0.83228, 0.83205, 0.83917, 0.804, 0.80073, 0.82764, 0.82282, 0.83583, 0.8123, 0.8233199999999999, 0.82273, 0.83722, 0.83994, 0.81619, 0.82347]"
shuttle,CV+,PCA,0.829,0.843,0.012,"[0.84593, 0.81331, 0.82058, 0.82951, 0.79616, 0.82258, 0.82605, 0.82312, 0.82905, 0.82626, 0.81209, 0.83648, 0.82043, 0.84296, 0.84217, 0.82522, 0.83904, 0.81519, 0.8236, 0.83526, 0.81198, 0.81862, 0.83273, 0.83011, 0.84044, 0.84412, 0.83154, 0.84218, 0.82896, 0.8431, 0.81914, 0.80687, 0.83594, 0.83216, 0.83314, 0.83282, 0.84866, 0.82538, 0.828, 0.83094, 0.84471, 0.82599, 0.81517, 0.83538, 0.83843, 0.83962, 0.85002, 0.83466, 0.83211, 0.82646, 0.82457, 0.8389, 0.83454, 0.81297, 0.81671, 0.83594, 0.81906, 0.83989, 0.82842, 0.84456, 0.83989, 0.80535, 0.85193, 0.81906, 0.83557, 0.82941, 0.83911, 0.83975, 0.8208, 0.81111, 0.81639, 0.8255399999999999, 0.83013, 0.82113, 0.83054, 0.83047, 0.84771, 0.78391, 0.83644, 0.81515, 0.80912, 0.83603, 0.83371, 0.83485, 0.82389, 0.82232, 0.84284, 0.82184, 0.83014, 0.8445199999999999, 0.83917, 0.83758, 0.82479, 0.84863, 0.83851, 0.82902, 0.82581, 0.83023, 0.81529, 0.83229]"
fraud,SC,IForest,0.821,0.859,0.03,"[0.81702, 0.80574, 0.89869, 0.79264, 0.77865, 0.83036, 0.85442, 0.83939, 0.79098, 0.84231, 0.85122, 0.81987, 0.85849, 0.83125, 0.79612, 0.80542, 0.82328, 0.77698, 0.81411, 0.8296, 0.80035, 0.86124, 0.80953, 0.85922, 0.86951, 0.86107, 0.75634, 0.82439, 0.81632, 0.79232, 0.80463, 0.76616, 0.8390299999999999, 0.87596, 0.8265, 0.82523, 0.83796, 0.84462, 0.78034, 0.8068, 0.78489, 0.8068, 0.86346, 0.81062, 0.86753, 0.83813, 0.75276, 0.75558, 0.83328, 0.84359, 0.8349, 0.793, 0.78452, 0.78183, 0.82607, 0.83312, 0.82709, 0.78672, 0.79142, 0.78315, 0.77849, 0.80908, 0.84656, 0.81396, 0.84859, 0.80699, 0.79206, 0.88036, 0.85562, 0.78847, 0.84263, 0.85828, 0.83268, 0.84245, 0.8411, 0.8472, 0.84367, 0.83093, 0.8503000000000001, 0.86427, 0.81969, 0.81392, 0.80233, 0.8339799999999999, 0.7716500000000001, 0.82615, 0.80315, 0.81707, 0.8004, 0.80629, 0.84068, 0.85916, 0.82527, 0.801, 0.81801, 0.80952, 0.83169, 0.84466, 0.85647, 0.76736]"
wbc,SC,IForest,0.174,0.476,0.186,"[0, 0.09, 0.06534, 0.54557, 0, 0.37086, 0, 0, 0, 0.1266, 0.03378, 0.12, 0.43512, 0, 0.09, 0.53399, 0.49787, 0, 0.003, 0.07212, 0.3765, 0, 0.54164, 0.315, 0.27056, 0.51837, 0.13929, 0, 0.0975, 0, 0.1125, 0.28688, 0.338, 0.135, 0, 0.03378, 0.30522, 0.165, 0.46679, 0.32316, 0.1425, 0.55501, 0.32873, 0, 0, 0.33909, 0.53616, 0, 0.24429, 0.4305, 0.06, 0.4406, 0, 0, 0, 0.135, 0, 0.58215, 0, 0.2045, 0.05154, 0, 0.1455, 0, 0.06331, 0.2025, 0.2655, 0.387, 0, 0.47423, 0, 0.2625, 0, 0, 0.12, 0.075, 0.09558, 0.14553, 0, 0.3805, 0, 0.29517, 0.44086, 0.1125, 0, 0, 0.2467, 0, 0.253, 0, 0, 0, 0.195, 0.105, 0, 0.52251, 0, 0.22444, 0.47844, 0.47565]"
wbc,SC,LOF,0.222,0.492,0.187,"[0.379, 0.15702, 0.4225, 0.5355, 0, 0.135, 0.12021, 0, 0, 0.3215, 0, 0.135, 0.225, 0.36912, 0.289, 0.3955, 0.1275, 0.2375, 0.26537, 0.40479, 0.28819, 0, 0.39677, 0.44929, 0.30812, 0, 0, 0, 0.1425, 0, 0, 0.34079, 0.12, 0.51497, 0, 0.534, 0.2025, 0.55129, 0, 0.5343, 0.31339, 0.12, 0.274, 0.34474, 0.423, 0.48919999999999997, 0.31574, 0.16608, 0.52503, 0, 0.40449999999999997, 0.44266, 0.15, 0.2905, 0.195, 0, 0.13608, 0, 0.15, 0, 0.06967, 0.27215, 0.009, 0.44808, 0, 0.20841, 0.36286999999999997, 0, 0.45153, 0.40391, 0.4395, 0.165, 0.18123, 0, 0, 0.3915, 0.265, 0, 0.28358, 0.258, 0, 0.54031, 0.54958, 0.26, 0, 0, 0.44723, 0, 0, 0, 0, 0.135, 0.195, 0.5166, 0, 0.40429, 0.55387, 0.144, 0.47407, 0.14994]"
wbc,SC,PCA,0.154,0.41,0.168,"[0, 0, 0.21684, 0.40968, 0, 0.135, 0.40587, 0, 0, 0.044, 0, 0.1875, 0.17373, 0, 0.179, 0.195, 0.14279, 0.11466, 0.02215, 0.036270000000000004, 0, 0.3736, 0.06789, 0.53329, 0.38240999999999997, 0.345, 0, 0.1575, 0.3615, 0.015, 0, 0.49130999999999997, 0.37732, 0.06, 0.008579999999999999, 0.52749, 0, 0, 0.4793, 0, 0.27627999999999997, 0.256, 0.283, 0, 0, 0.03003, 0, 0.21518, 0.455, 0.17049999999999998, 0.03678, 0.2555, 0.379, 0, 0.075, 0, 0, 0, 0, 0.138, 0.05695, 0.11094, 0.009, 0.15538, 0, 0.25087, 0.2655, 0.21237, 0.0635, 0.017159999999999998, 0.41133, 0.2015, 0, 0.01537, 0, 0.23058, 0.45045999999999997, 0.003, 0.0225, 0.42, 0, 0.52535, 0.03, 0.34997, 0, 0, 0.38522, 0, 0.15, 0.305, 0.0042899999999999995, 0.135, 0.01287, 0.359, 0.086, 0.008579999999999999, 0.40625, 0.46484, 0, 0.25703]"
fraud,SC,PCA,0.82,0.856,0.028,"[0.80614, 0.8462, 0.84537, 0.7652100000000001, 0.79462, 0.8226, 0.8378099999999999, 0.831, 0.79771, 0.85595, 0.83227, 0.8054, 0.81673, 0.85657, 0.79867, 0.81596, 0.78468, 0.82048, 0.8277, 0.77915, 0.81547, 0.84715, 0.82187, 0.86345, 0.85397, 0.86487, 0.84588, 0.76579, 0.80247, 0.78054, 0.8178300000000001, 0.7811, 0.83526, 0.85475, 0.84262, 0.83937, 0.82679, 0.82635, 0.77891, 0.79671, 0.78208, 0.87334, 0.81893, 0.8198, 0.84206, 0.8094, 0.75966, 0.76909, 0.83535, 0.84212, 0.83257, 0.8119999999999999, 0.78049, 0.83506, 0.78511, 0.85307, 0.78036, 0.77823, 0.83927, 0.78955, 0.80911, 0.83894, 0.79234, 0.8382000000000001, 0.85466, 0.86148, 0.83571, 0.80327, 0.80032, 0.80472, 0.86372, 0.86953, 0.8238, 0.85072, 0.82645, 0.85816, 0.83408, 0.86194, 0.84971, 0.8494, 0.79232, 0.79494, 0.78698, 0.84194, 0.778, 0.80854, 0.78511, 0.81397, 0.82401, 0.82186, 0.83877, 0.8312, 0.86549, 0.78815, 0.83213, 0.8072199999999999, 0.76673, 0.83148, 0.82398, 0.80212]"
fraud,SC,IForest,0.821,0.859,0.03,"[0.80574, 0.81702, 0.89869, 0.79264, 0.83036, 0.77865, 0.85442, 0.83939, 0.79098, 0.84231, 0.83125, 0.85122, 0.81987, 0.79612, 0.85849, 0.80542, 0.77698, 0.81411, 0.82328, 0.8296, 0.80035, 0.86124, 0.80953, 0.86951, 0.86107, 0.79232, 0.85922, 0.82439, 0.81632, 0.75634, 0.80463, 0.76616, 0.8390299999999999, 0.8265, 0.84462, 0.82523, 0.87596, 0.78034, 0.83796, 0.8068, 0.78489, 0.86346, 0.8068, 0.81062, 0.86753, 0.75276, 0.83813, 0.75558, 0.84359, 0.83328, 0.8349, 0.793, 0.78452, 0.82709, 0.78315, 0.78183, 0.82607, 0.78672, 0.83312, 0.79142, 0.77849, 0.80908, 0.84656, 0.81396, 0.84859, 0.80699, 0.79206, 0.88036, 0.78847, 0.85562, 0.84263, 0.85828, 0.83268, 0.84245, 0.8411, 0.8472, 0.83093, 0.84367, 0.8503000000000001, 0.86427, 0.81969, 0.81392, 0.80233, 0.8339799999999999, 0.7716500000000001, 0.80315, 0.8004, 0.82615, 0.80629, 0.81707, 0.84068, 0.82527, 0.85916, 0.81801, 0.801, 0.84466, 0.76736, 0.83169, 0.80952, 0.85647]"
fraud,SC,PCA,0.82,0.856,0.028,"[0.80614, 0.8462, 0.84537, 0.7652100000000001, 0.79462, 0.8378099999999999, 0.85595, 0.8226, 0.79771, 0.831, 0.8054, 0.83227, 0.81673, 0.85657, 0.79867, 0.81596, 0.77915, 0.78468, 0.82048, 0.8277, 0.81547, 0.84715, 0.82187, 0.86345, 0.86487, 0.85397, 0.76579, 0.84588, 0.80247, 0.78054, 0.8178300000000001, 0.7811, 0.85475, 0.83526, 0.84262, 0.83937, 0.82679, 0.82635, 0.77891, 0.79671, 0.78208, 0.87334, 0.8198, 0.81893, 0.84206, 0.8094, 0.75966, 0.76909, 0.84212, 0.83535, 0.83257, 0.8119999999999999, 0.78049, 0.78511, 0.83506, 0.78036, 0.85307, 0.83927, 0.78955, 0.77823, 0.79234, 0.80911, 0.83894, 0.8382000000000001, 0.85466, 0.80327, 0.80032, 0.86148, 0.83571, 0.80472, 0.8238, 0.86372, 0.86953, 0.85072, 0.82645, 0.85816, 0.83408, 0.84971, 0.86194, 0.8494, 0.79232, 0.79494, 0.78698, 0.84194, 0.778, 0.80854, 0.78511, 0.81397, 0.82186, 0.82401, 0.83877, 0.8312, 0.86549, 0.78815, 0.83213, 0.8072199999999999, 0.76673, 0.80212, 0.83148, 0.82398]"
fraud,CV,IForest,0.822,0.87,0.039,"[0.86383, 0.82437, 0.8117, 0.86735, 0.8481, 0.81167, 0.88454, 0.77497, 0.79164, 0.84028, 0.78578, 0.82418, 0.84689, 0.81489, 0.82165, 0.78969, 0.82592, 0.84209, 0.87582, 0.84132, 0.84788, 0.79466, 0.79421, 0.84814, 0.82326, 0.7811, 0.84813, 0.85005, 0.79415, 0.7998, 0.83512, 0.80661, 0.7917, 0.88004, 0.83982, 0.79532, 0.8566, 0.84004, 0.84755, 0.8497, 0.74487, 0.87317, 0.77764, 0.89155, 0.82853, 0.8161, 0.73481, 0.88011, 0.83623, 0.83465, 0.84362, 0.7953, 0.79831, 0.90133, 0.7994600000000001, 0.71536, 0.85898, 0.88146, 0.80066, 0.88864, 0.85911, 0.80171, 0.86363, 0.79343, 0.83805, 0.83101, 0.87106, 0.74087, 0.82404, 0.83113, 0.82168, 0.83123, 0.80857, 0.82371, 0.77965, 0.84747, 0.83186, 0.8019, 0.76832, 0.86913, 0.80824, 0.85676, 0.78279, 0.82174, 0.84519, 0.80209, 0.85002, 0.83184, 0.69742, 0.79776, 0.87002, 0.75119, 0.747, 0.82947, 0.78416, 0.81142, 0.82047, 0.82673, 0.8485, 0.79496]"
fraud,CV,PCA,0.819,0.825,0.006,"[0.82663, 0.81538, 0.81284, 0.81741, 0.81768, 0.81664, 0.83529, 0.81576, 0.82047, 0.82384, 0.81502, 0.81895, 0.81284, 0.81791, 0.81974, 0.82924, 0.82374, 0.81788, 0.82138, 0.81254, 0.81162, 0.80466, 0.8318, 0.82284, 0.82099, 0.82352, 0.82365, 0.8178300000000001, 0.81598, 0.82373, 0.81544, 0.82201, 0.82319, 0.81069, 0.82456, 0.82547, 0.81742, 0.82112, 0.81584, 0.8233, 0.80012, 0.81858, 0.81895, 0.82389, 0.82386, 0.81621, 0.82123, 0.81729, 0.8234, 0.81586, 0.82321, 0.81699, 0.80978, 0.8063400000000001, 0.81642, 0.8197, 0.81647, 0.82437, 0.8184, 0.81937, 0.8238, 0.81318, 0.81874, 0.80985, 0.81625, 0.81956, 0.80624, 0.80896, 0.8142, 0.81546, 0.81727, 0.82578, 0.81647, 0.82944, 0.81802, 0.82921, 0.81886, 0.82186, 0.81594, 0.82394, 0.81391, 0.83117, 0.82373, 0.81466, 0.81256, 0.81357, 0.81387, 0.819, 0.82001, 0.82323, 0.80862, 0.81275, 0.81888, 0.82076, 0.80841, 0.81728, 0.82863, 0.81619, 0.82267, 0.81893]"
fraud,CV+,IForest,0.827,0.834,0.007,"[0.83851, 0.82028, 0.83957, 0.82112, 0.83338, 0.82358, 0.83348, 0.82751, 0.82243, 0.82883, 0.8252, 0.82646, 0.82527, 0.82408, 0.82026, 0.8373, 0.83741, 0.82572, 0.83286, 0.81679, 0.81917, 0.8141, 0.83676, 0.84189, 0.82396, 0.824, 0.83074, 0.82916, 0.83543, 0.83377, 0.82436, 0.83014, 0.82515, 0.82026, 0.83153, 0.82793, 0.83433, 0.8256, 0.83309, 0.83443, 0.80549, 0.81433, 0.83026, 0.82856, 0.83091, 0.82277, 0.82522, 0.82545, 0.82473, 0.82552, 0.83253, 0.81921, 0.81387, 0.81674, 0.83143, 0.83314, 0.82584, 0.8231, 0.8259, 0.82308, 0.83083, 0.8256, 0.83206, 0.81598, 0.83025, 0.81785, 0.82686, 0.819, 0.82919, 0.81084, 0.8299799999999999, 0.83863, 0.83366, 0.82322, 0.82563, 0.83425, 0.82505, 0.83472, 0.82627, 0.82952, 0.81791, 0.83507, 0.82802, 0.82413, 0.82331, 0.82219, 0.81688, 0.82853, 0.82868, 0.82957, 0.82195, 0.82476, 0.8199, 0.8237, 0.8148, 0.82539, 0.8301, 0.82764, 0.83441, 0.8254]"
